'00010	What can I practise here?	Complete the sentences. Choose all possible correct answers.	[ 'm not knowing ; wasn't knowing ; don't know ; doesn't know ]	don't know	I ... how she stays so fit.	I don't know how she stays so fit.
'14030	Unit 56: Other ways of adding information to noun phrases 1: additional noun phrases, etc.	Complete the sentences with one verb from each pair.	[ contained – containing ; behaved – behaving ; found – finding ; held – holding ; introduced – introducing ; known – knowing ; spent – spending ; made – making ; sold – selling ; stolen – stealing ; waited – waiting ; written – writing ]	introducing	She gave a short talk ... the main speaker at the conference.	She gave a short talk introducing the main speaker at the conference.
'14040	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	in your hand	If you don't know what to do next, just play the highest card .... (<i>in</i> / <i>with</i>)	If you don't know what to do next, just play the highest card in your hand. (<i>in</i> / <i>with</i>)
'14050	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	without windows	I'd been in a room ... all afternoon, so I didn't know that it had been snowing heavily. (<i>by</i> / <i>without</i>)	I'd been in a room without windows all afternoon, so I didn't know that it had been snowing heavily. (<i>by</i> / <i>without</i>)
'14060	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	from the telecom company	An engineer ... is coming today because we've lost our Internet connection. (<i>from</i> / <i>for</i>)	An engineer from the telecom company is coming today because we've lost our Internet connection. (<i>from</i> / <i>for</i>)
'14070	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	above her head	When the President walked onto the stage there was a huge banner ... that read: 'Welcome to Bristol'. (<i>above</i> / <i>against</i>)	When the President walked onto the stage there was a huge banner above her head that read: 'Welcome to Bristol'. (<i>above</i> / <i>against</i>)
'14080	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	for children	She has written many books ..., which she illustrates herself. (<i>around</i> / <i>for</i>)	She has written many books for children, which she illustrates herself. (<i>around</i> / <i>for</i>)
'14090	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	with the dentist	I can't meet you on Tuesday afternoon, I've got an appointment ... at three. (<i>on</i> / <i>with</i>)	I can't meet you on Tuesday afternoon, I've got an appointment with the dentist at three. (<i>on</i> / <i>with</i>)
'14100	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	across the river	The main bridge ... was damaged in the floods last year. (<i>in</i> / <i>across</i>)	The main bridge across the river was damaged in the floods last year. (<i>in</i> / <i>across</i>)
'14110	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	around the Mediterranean	He's just come back from a cruise .... (<i>near</i> / <i>around</i>)	He's just come back from a cruise around the Mediterranean. (<i>near</i> / <i>around</i>)
'14120	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	by local artists	The website includes samples of work .... (<i>by</i> / <i>above</i>)	The website includes samples of work by local artists. (<i>by</i> / <i>above</i>)
'14130	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	against corruption	Over the last year there has been a successful campaign ... in the police force. (<i>without</i> / <i>against</i>)	Over the last year there has been a successful campaign against corruption in the police force. (<i>without</i> / <i>against</i>)
'14140	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	near you	The film is coming soon to a cinema ...! (<i>near</i> / <i>across</i>)	The film is coming soon to a cinema near you! (<i>near</i> / <i>across</i>)
'14150	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Use a preposition from the brackets at the end and an item from the list.	[ her head ; the Mediterranean ; your hand ; the drive ; local artists ; children ; the telecom company ; the dentist ; windows ; the river ; you ; corruption ]	on the drive	Is that your car outside ...? It's a Mercedes, isn't it? (<i>from</i> / <i>on</i>)	Is that your car outside on the drive? It's a Mercedes, isn't it? (<i>from</i> / <i>on</i>)
'14160	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Include all the italicised information in the order in which it is given, using a noun phrase (NP), participle clause (PC) or prepositional phrase (PP) as indicated.	[ choiceA ; ChoiceB ]	now arriving at platform 9	The train is the 5:15. <i>The train is now arriving at platform 9 (PC). It is from Amsterdam (PP).</i><br /><br />The train ... is the 5:15 {{c1::from Amsterdam}}.	The train is the 5:15. <i>The train is now arriving at platform 9 (PC). It is from Amsterdam (PP).</i><br /><br />The train now arriving at platform 9 is the 5:15 {{c1::from Amsterdam}}.
'14170	Unit 57: Other ways of adding information to noun phrases 2: prepositional phrases, etc.	Complete the sentences. Include all the italicised information in the order in which it is given, using a noun phrase (NP), participle clause (PC) or prepositional phrase (PP) as indicated.	[ choiceA ; ChoiceB ]	Rob Jarvis, Head of Languages at Boulton College	My former colleague has published a new app on German grammar. <i>His name is Rob Jarvis (NP). He is Head of Languages at Boulton College (NP)</i>.<br /><br />My former colleague ..., has published a new app on German grammar.	My former colleague has published a new app on German grammar. <i>His name is Rob Jarvis (NP). He is Head of Languages at Boulton College (NP)</i>.<br /><br />My former colleague Rob Jarvis, Head of Languages at Boulton College, has published a new app on German grammar.
